  0.361065388      0.429269075    
  0.728037834      0.133754969    
   2.11753845E-02  0.898405313    
  0.498611689      0.168117762    
  0.558671951      0.602933168    
  0.501186132      0.438649893    
  0.391749144      0.131154299    
  0.313016176      0.866828442    
  0.787589312       1.68609619E-02
  0.384879112      0.666271210    
   2.16746330E-02  0.288414001    
  0.375181198      0.674406767    
  0.755796432      0.671249390    
  0.690195322      0.114034891    
  0.587796926      0.105546474    
  0.921936989      0.996934891    
  0.487941027      0.825269699    
  0.309662580      0.501348257    
  0.163533449      0.508833647    
  0.969367027      0.153497696    
  0.837576628      0.150615692    
  0.399754524      0.676757097    
  0.258002043      0.243175745    
   5.62274456E-02   1.51951313E-02
  0.386066675      0.623802423    
  0.248337984      0.817408085    
  0.181641102      0.842195511    
  0.782422781      0.183247089    
  0.836204052       8.28852654E-02
   5.60832024E-02  0.592722416    
  0.889116049      0.375239372    
  0.648954153      0.972713709    
  0.401574373      0.263272524    
  0.823204756      0.604637623    
  0.148202181      0.835346222    
  0.664686203      0.382036448    
  0.887460709      0.555728912    
  0.137211561      0.117308378    
  0.605091095      0.767141342    
  0.345952272      0.423421621    
  0.450863361      0.662012577    
  0.447782516      0.882917881    
  0.203720808      0.938987255    
  0.562568188       8.43803883E-02
  0.183964491      0.891442299    
  0.473322630      0.135651827    
  0.902328968      0.444522619    
   9.24711227E-02  0.164915323    
  0.735235691      0.110155106    
  0.379834414      0.879237175    
  0.341523409      0.985571384    
  0.501787663      0.545763969    
  0.659037590      0.445132732    
  0.349084616       6.70328140E-02
  0.622078896      0.281043530    
  0.499807835      0.272103786    
  0.251964808      0.774321795    
   2.75645256E-02  0.279752493    
  0.801629543      0.989055395    
   5.44717312E-02  0.509321213    
  0.164037466      0.978413105    
  0.190628767      0.899097204    
  0.130592108      0.863434553    
  0.746810913      0.654755116    
  0.471626282      0.624125957    
  0.687821150      0.210923433    
  0.992672920      0.856884956    
  0.667769194      0.196928978    
  0.785365343      0.638403177    
  0.644067764      0.849259377    
  0.503013134      0.142153978    
  0.183809042      0.280972481    
  0.307163000      0.491644382    
   6.81262016E-02  0.998018265    
  0.693789721      0.527266264    
  0.766653776      0.152581215    
  0.433779240      0.528294563    
   4.94527817E-02  0.156306505    
   4.34653759E-02  0.524318218    
  0.218950987      0.910372496    
  0.634470224      0.543554783    
  0.527438879      0.669234991    
  0.835145473      0.290832281    
   2.00214386E-02  0.500326395    
  0.987658262      0.574370146    
  0.439592600      0.235576391    
  0.334075928      0.816953182    
  0.532296419      0.307282448    
  0.497010469      0.258657694    
  0.260934830      0.534392834    
  0.542042971      0.116884947    
  0.488682985      0.297911644    
   4.95481491E-03  0.279565573    
  0.660625696      0.139312983    
  0.436883211      0.699975491    
  0.492043257      0.774408817    
  0.492535591       4.90882397E-02
   2.82592773E-02  0.955349207    
  0.557039499      0.165654898    
  0.163478851      0.591575384    
  0.609058857      0.454131126    
  0.583464861      0.297623634    
  0.164157629       6.92129135E-04
  0.634320498       2.51152515E-02
  0.114130259      0.188211203    
  0.267843962      0.654272556    
  0.362411976       6.03194237E-02
  0.789281845      0.463232279    
  0.547300816      0.485563040    
  0.859124660      0.309192896    
  0.607421875      0.941203117    
  0.801497459      0.769504786    
   6.92920685E-02  0.595551968    
  0.445274115      0.722650290    
  0.584345341       9.29834843E-02
  0.775753021       8.20357800E-02
  0.776215076      0.849081039    
  0.507924080      0.682933807    
   7.18476772E-02  0.544686556    
  0.547543287      0.562710047    
  0.469857693      0.901790380    
  0.393647432       3.35328579E-02
  0.589615107      0.662321806    
  0.643544674       5.81727028E-02
  0.709414482      0.129918575    
  0.543374062      0.490040779    
  0.116732359      0.920812130    
   9.19330120E-02  0.120716095    
  0.878030777       6.61945343E-02
  0.535482883      0.863080263    
  0.792047501      0.944806337    
  0.361786127      0.543400764    
  0.940330982      0.143373013    
  0.673024654      0.527273178    
  0.883720636      0.694816113    
  0.778188467       1.69680119E-02
  0.181790113      0.347815514    
  0.736834764      0.982753277    
  0.134589434       4.67100143E-02
   5.85453510E-02  0.973648071    
  0.107086182      0.798864365    
  0.514282465      0.546324253    
   7.25083351E-02  0.649795771    
  0.118962288      0.400558949    
  0.194798470      0.981807947    
  0.246699810      0.286041260    
  0.496644497      0.107937574    
  0.107846498      0.578495741    
  0.779314756      0.943304539    
  0.121025324       7.51626492E-02
  0.260562181      0.272107840    
  0.317784548       7.12013245E-03
  0.668324232      0.527361870    
  0.374096155      0.435812235    
  0.699694157      0.761590004    
   4.68103886E-02  0.745667934    
  0.443100452      0.190786362    
  0.549152851      0.614884138    
  0.359161854      0.433381081    
  0.837946415      0.365872145    
  0.213443995      0.354140997    
   4.97181416E-02  0.615396023    
  0.961335421      0.167849541    
   4.89146709E-02  0.109422684    
   6.87990189E-02  0.307732344    
   5.76040745E-02  0.155053139    
  0.981993437      0.366486311    
  0.536839724      0.668204546    
  0.516775608      0.447860003    
  0.184145689      0.939453125    
  0.391066074      0.650801897    
   3.08070183E-02  0.776201725    
  0.623423338      0.878878593    
  0.314679146      0.812593937    
  0.266930103      0.297323942    
  0.125290632      0.763476372    
  0.748520851      0.393378735    
  0.518132687      0.257359266    
  0.438497305      0.825881958    
  0.598849297      0.863739967    
  0.879727364      0.581571102    
  0.466582537      0.854497910    
  0.547710657      0.374317646    
  0.157172680      0.602578402    
  0.536240578      0.598038673    
  0.239385128      0.346607447    
  0.435350180      0.933376551    
  0.262895346      0.484252691    
  0.836206675      0.128700972    
   7.82949924E-02  0.906278610    
  0.826988220      0.194647074    
  0.436030865      0.371896982    
  0.475626945      0.864432335    
  0.515417576      0.625799417    
  0.811644316      0.306482315    
   4.98211384E-02  0.346447945    
  0.752392530      0.464223146    
  0.202393770      0.632528067    
  0.899549484      0.730035782    
  0.713410616      0.292689085    
  0.226103544      0.122989655    
   8.88464451E-02  0.245388508    
  0.245326281      0.199222326    
  0.332308054      0.102522135    
   9.12888050E-02  0.291267157    
  0.330585957      0.159004211    
  0.385488749      0.910698891    
  0.119455814      0.697770357    
  0.427814245      0.275791407    
  0.229209900      0.333223343    
  0.486581326      0.975308180    
   4.94647026E-03  0.135403872    
  0.734568119      0.889278173    
  0.101453304      0.127462387    
  0.263831139      0.212578297    
  0.804450989      0.409292698    
  0.985116005      0.847081900    
  0.907465935      0.783979416    
  0.345202923      0.828257799    
  0.531497717      0.882476330    
  0.782875061      0.781336784    
  0.930142641      0.909042597    
  0.280958652       7.53538609E-02
  0.473897219      0.794088125    
  0.239760637      0.660984993    
  0.175126553      0.352166176    
  0.858532190      0.353534698    
  0.859409809      0.101419687    
  0.562782049      0.680878878    
  0.532976627      0.738782644    
  0.720346212      0.860863209    
  0.530977488      0.139279366    
  0.869001865      0.318068027    
  0.769864798      0.120836496    
  0.901788950      0.370528221    
  0.470906734      0.531493187    
  0.809832096      0.849125385    
  0.252736330      0.739618063    
  0.763545036      0.901791334    
  0.407226086      0.251595259    
  0.564849138      0.420300722    
  0.994701624      0.952360868    
  0.331823587      0.960202217    
  0.122638226      0.182215214    
  0.492836714      0.108217716    
  0.816808462      0.103327990    
  0.633967638       9.60299969E-02
  0.979664326      0.219433308    
   1.82015896E-02  0.916088343    
  0.699951887       9.40568447E-02
  0.814806223      0.450691462    
  0.772579670      0.748702288    
  0.442806005      0.244215727    
  0.537072659      0.582649231    
  0.588430882      0.761414289    
   9.27786827E-02  0.333684444    
  0.236659288      0.533092499    
  0.686460733      0.345841408    
  0.556950092      0.661458015    
  0.126748800      0.271070719    
  0.888303757      0.722169399    
  0.503689528      0.510565758    
   8.10344219E-02  0.948675871    
  0.398492098      0.459830046    
  0.365084171      0.972549915    
  0.646488905      0.541863680    
  0.104053736      0.833297253    
  0.228684902      0.508819818    
  0.736618519      0.351216078    
  0.890899658      0.354342461    
  0.434881210       4.95147705E-02
  0.198160410      0.485360861    
  0.460414171      0.183162689    
  0.417784214      0.700313330    
  0.169909954      0.677413225    
  0.286076307       8.81459713E-02
  0.470889807      0.246887445    
  0.438166142      0.261583805    
  0.440688848      0.659029722    
  0.312734127      0.124322653    
  0.491797209      0.637797117    
  0.457688093      0.367252827    
  0.418331385      0.897549629    
  0.117024183      0.827843904    
  0.575107574      0.834863186    
  0.548295021      0.198077917    
   9.88411903E-02  0.225866795    
  0.144282579      0.960412502    
  0.656533480      0.360460043    
  0.253204584      0.612836123    
  0.936887980      0.277444839    
   1.88393593E-02  0.633690596    
  0.440866470      0.645587683    
  0.395765066      0.626482964    
  0.299439430      0.681128025    
  0.721109390      0.686889410    
  0.552017689      0.764609575    
  0.795500994      0.987618208    
  0.901521444      0.872870445    
  0.334816694      0.264934301    
  0.752018213      0.173129320    
  0.787537098      0.139571905    
  0.788054943      0.843285084    
   9.37869549E-02  0.277703524    
  0.364149094      0.255196810    
   9.42237377E-02  0.619933605    
  0.224717617      0.832160711    
  0.128986359      0.876039267    
  0.595779419      0.268416166    
  0.274469137       6.21104240E-03
  0.389177561      0.907392502    
  0.549761057      0.836012840    
  0.868947744      0.405693293    
  0.489136457      0.919191122    
  0.845359802      0.964292526    
  0.865842104      0.211268902    
  0.797733784      0.512022257    
  0.559006214      0.217930555    
  0.761138439      0.454637527    
   9.42971706E-02  0.854566813    
  0.705410719      0.838552952    
  0.563247681      0.506042957    
   6.43002987E-02  0.697757959    
  0.220149279       5.21209240E-02
  0.997590780      0.510622978    
   4.07037735E-02  0.112257957    
  0.723099709      0.139006376    
  0.283735752      0.747977257    
  0.257329226      0.933445930    
